joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos
-0.3413128394974082,-1.455838092553737,1.097573534095105,-0.9619477743835735,1.0466339826965114,-1.1233924860324418
-0.37040031815044033,-1.462701173287794,1.0905086617592252,-0.9751992812135228,1.0450086920030717,-1.165157042962273
-0.38977963563000906,-1.4610438537871546,1.096248297709636,-0.9677773988051481,1.0430178682282487,-1.1778115937620763
-0.41578379325682047,-1.4503408468725718,1.1181684297725496,-0.9357002836358932,1.0391106553376972,-1.1741437684107523
-0.830497946185664,-1.1457552921190222,1.692273427983233,-0.07486816588606245,0.9572835364008547,-0.7895909947176963
