timestamp,joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos,joint_a1_vel,joint_a2_vel,joint_a3_vel,joint_a4_vel,joint_a5_vel,joint_a6_vel
1753173531.1716983,0.7544915797358335,-1.2177621000557035,1.776213265365706,-0.07647973640089244,1.0755821878849348,0.7931132079173533,0.0,0.0,0.0,-0.15258300304412842,-0.07630600035190582,0.0762920007109642
1753173531.18058,0.7544915797358335,-1.2177621000557035,1.776213265365706,-0.07648212492349511,1.0755871147329514,0.7931132079173533,0.15258300304412842,-0.0762920007109642,0.0,0.0762920007109642,0.0762920007109642,-0.0762920007109642
1753173531.180853,0.7544915797358335,-1.2177621000557035,1.776213265365706,-0.07648212492349511,1.0755871147329514,0.7931132079173533,0.15258300304412842,-0.0762920007109642,0.0,0.0762920007109642,0.0762920007109642,-0.0762920007109642
1753173531.1834688,0.7544915797358335,-1.2177621000557035,1.776213265365706,-0.07648212492349511,1.0755871147329514,0.7931132079173533,0.15258300304412842,-0.0762920007109642,0.0,0.0762920007109642,0.0762920007109642,-0.0762920007109642
1753173531.1855268,0.7544915797358335,-1.2177621000557035,1.776213265365706,-0.07648212492349511,1.0755871147329514,0.7931132079173533,0.15258300304412842,-0.0762920007109642,0.0,0.0762920007109642,0.0762920007109642,-0.0762920007109642
1753173531.1894193,0.7544915797358335,-1.2177621000557035,1.776213265365706,-0.07648212492349511,1.0755871147329514,0.7931132079173533,0.15258300304412842,-0.0762920007109642,0.0,0.0762920007109642,0.0762920007109642,-0.0762920007109642
1753173531.1956546,0.7544915797358335,-1.2177631653201397,1.776213265365706,-0.0764785296560235,1.0755834528864525,0.7931132079173533,0.0,0.0762920007109642,0.0,0.15258300304412842,0.0,0.0762920007109642
1753173531.197629,0.7544915797358335,-1.2177631653201397,1.776213265365706,-0.0764785296560235,1.0755834528864525,0.7931132079173533,0.0,0.0762920007109642,0.0,0.15258300304412842,0.0,0.0762920007109642
1753173531.201792,0.7544915797358335,-1.2177631653201397,1.776213265365706,-0.0764785296560235,1.0755834528864525,0.7931132079173533,0.0,0.0762920007109642,0.0,0.15258300304412842,0.0,0.0762920007109642
1753173531.2181854,0.7544915797358335,-1.2177631653201397,1.776213265365706,-0.0764785296560235,1.0755834528864525,0.7931132079173533,0.0,0.0762920007109642,0.0,0.15258300304412842,0.0,0.0762920007109642
