shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos
1.165883697782546,-1.471560046047221,0.7880493978950177,-2.0283084205367072,-1.5430081607973891,-1.4411882019050568
1.270379472010399,-1.4527721092886072,0.8182494888603523,-2.0222797664056147,-1.5363367464692275,-1.3867182554421558
2.219773845873142,-1.2669118086174032,1.6199697975797829,-1.9236429533506927,-1.4702352969330532,-1.361186211895248
