timestamp,elbow_joint_pos,shoulder_lift_joint_pos,shoulder_pan_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,elbow_joint_vel,shoulder_lift_joint_vel,shoulder_pan_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
1752572463.7648826,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7651896,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7668254,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7688682,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.770912,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7729352,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7793567,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7797632,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7800982,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
1752572463.7808197,-1.651210859744534,-1.9812014288744555,-2.5576648199623597,-1.1146386509359862,1.5637077393870733,-0.9874605801450268,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175299952403209,-0.3304940077224276,0.3524909990028553,-0.00035742014567838803,0.9998434802739621,0.012506985014234358,0.012508498324908216
