time_from_start,joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.0,-0.830515907267944,-1.1457500910219065,1.6922826783474227,-0.07485108023625449,0.957224051927843,-0.7895414428423663,0.2427031319876454,0.27245317779689965,0.3891376193874536,4.2687396521671725e-05,0.9989489121193199,0.0458354757977476,0.0004222698278012604
0.1,-0.825515907267944,-1.1465168298879662,1.6895592720864774,-0.07242960793483161,0.9572775040960101,-0.7881362935432736,0.24449652622001308,0.27148863546104557,0.3900406752197152,0.0011218131171383328,0.998919347790179,0.046398415016193496,0.0024627687180317276
0.2,-0.810515907267944,-1.1488170464861454,1.6813890533036404,-0.06516519103056292,0.9574378606005114,-0.7839208456459956,0.2498438160535211,0.26851629751608064,0.3927644407226061,0.004379948462322036,0.9988005171477241,0.04800109483074466,0.008616141361187074
0.30000000000000004,-0.7855159072679441,-1.152650740816444,1.6677720219989123,-0.05305782952344851,0.9577051214413468,-0.7768950991505322,0.2586400652010351,0.2633020517229808,0.39735223388403007,0.009878468497747315,0.9985008835962181,0.05038302223785198,0.018972411230279426
0.4,-0.7505159072679444,-1.158017912878862,1.6487081781722934,-0.03610752341348843,0.9580792866185164,-0.7670590540568836,0.270689688435293,0.2554631679951102,0.40387462244212413,0.017716583186125418,0.9978641929836233,0.05310360897974106,0.03366276510743233
0.5,-0.7055159072679447,-1.164918562673399,1.624197521823783,-0.014314272700682558,0.9585603561320203,-0.7544127103650496,0.2856761104565512,0.24448199448269117,0.41242683330387364,0.028026426321722923,0.9966641242061469,0.05553428317337568,0.052830732916044565
0.6000000000000001,-0.6505159286806643,-1.1733526869164628,1.5942400646164883,0.012321912244907722,0.9591483297529468,-0.738956074092644,0.3031210668734103,0.22973008304597117,0.4231248284963094,0.040965613488719056,0.9945972078244786,0.056851022894505394,0.07659095178343307
0.7000000000000001,-0.5855159530823324,-1.1833202884332974,1.5588357965153263,0.04380104034581267,0.9598432076782547,-0.7206891400620365,0.32233627473900545,0.21050740707345197,0.4360997798147721,0.05670677049688201,0.9912744750828811,0.05603099011755638,0.1049751655174638
0.8,-0.5105159880466307,-1.1948213660624958,1.5179847216455402,0.08012310793414007,0.9606449898269775,-0.6996119104016583,0.34237212864122246,0.1861021992554274,0.4514905426108926,0.07542337283825455,0.9862125242874843,0.05185804967703739,0.13786556659261845
0.9,-0.42551602716399095,-1.2078559207869508,1.4716868365159577,0.12128811811400833,0.9615536762676364,-0.6757243833102292,0.3619710787160251,0.1558768500331428,0.46943375962428346,0.09727131058949606,0.9788249418525908,0.042943006922295475,0.17491690455740888
1.0,-0.3336519474278923,-1.2219430728526457,1.4216501945340982,0.16577738302934172,0.9625357431153503,-0.6499078338596348,0.37903456415609216,0.12062788366296637,0.4893618799629804,0.12152733004949605,0.9687960515533233,0.028352917488354036,0.21415282070435154
1.1,-0.24869952664657924,-1.234970337408424,1.3753782036064353,0.2069193698014961,0.963443921331711,-0.6260336669562172,0.3906806954470445,0.08616167124248784,0.5082226840704267,0.1444357955062343,0.9575699027322998,0.010377544922063504,0.24917963183038402
1.2,-0.17374710586526745,-1.2464641242320826,1.3345530252006645,0.2432184119708041,0.9642451952117378,-0.6049697986509853,0.3974615576370274,0.05469421215218717,0.5251564688839752,0.16493374161206728,0.9460675903444664,-0.008942771129519965,0.27869876609375904
