time_from_start,joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.0,0.5840462073355086,-1.0639445068164248,1.6133632283942871,-0.08764542210045635,1.073043329838735,0.6279113333872856,0.31572740265399235,-0.2017708062996309,0.378914584121514,-3.854689093819492e-06,0.998946780322943,0.04588214315071649,0.0003987574003379433
0.1,0.5814042926757794,-1.065063369178831,1.6118906406896876,-0.0901415690927378,1.0729679307365076,0.6229113333872855,0.31656585458745995,-0.20094163063718617,0.37966047638379896,0.0017485781575501552,0.9989360966679515,0.04604145812862561,0.0019497132132725108
0.2,0.5734785486965921,-1.0684199562660488,1.6074728775758886,-0.09763001006958219,1.0727417334298266,0.6079113333872855,0.3190601066405337,-0.19843120220929283,0.3819067084020953,0.006989301180438487,0.9988672891499025,0.04660190482662613,0.00659930313472989
0.30000000000000004,0.5602689753979464,-1.0740142680780786,1.6001099390528901,-0.11011074503098955,1.0723647379186911,0.5829113333872855,0.3231455251747656,-0.19417165785379611,0.38567876891110675,0.015667415276741467,0.9986306854767606,0.04781093572202094,0.014331801985320991
0.4,0.5417755727798423,-1.0818463046149205,1.5898018251206925,-0.12758377397695997,1.0718369442031015,0.5479113333872851,0.32871002177575714,-0.18805280249265047,0.3910185271536806,0.02769421507717998,0.9980455509147679,0.05008024100665232,0.02510135875230632
0.5,0.5179983408422801,-1.0919160658765743,1.5765485357792954,-0.15004909690749324,1.0711583522830577,0.5029113333872848,0.3355876643913145,-0.17992684474050125,0.3979832373432879,0.04293750506326243,0.9968633787514604,0.0539827120154842,0.03880259742102541
0.6000000000000001,0.4889372839999797,-1.104223549993387,1.5603500734894382,-0.17750670965145154,1.070328962284554,0.4479113417424373,0.34355009293303884,-0.16961576083579966,0.40664398807732804,0.06121390642908355,0.9947729121899284,0.060244317886105486,0.0552298198014299
0.7000000000000001,0.4545923997687812,-1.1187687580174108,1.5412064368664644,-0.20995661455593131,1.0693487741366936,0.3829113537513038,0.35229620384995125,-0.15692198732210216,0.41708344702201905,0.08227946685777157,0.9914072894634371,0.06972708661317882,0.07402573285553998
0.8,0.4149636879947683,-1.1355516900138303,1.5191176258245822,-0.24739881176635647,1.0682177878350831,0.3079113691225876,0.3614408222664657,-0.14164331374726136,0.42939269166051397,0.1058189793376494,0.986353785799267,0.08339845146152046,0.09462162091833001
0.9,0.37005114869888456,-1.1545723459737756,1.4940836403754654,-0.28983330126293916,1.0669360033803212,0.22291138789592546,0.37050346982753984,-0.12359290890302402,0.44366689856164365,0.13143461887222846,0.979166670261501,0.1022815931386986,0.11617249466171765
1.0,0.31985478473144563,-1.1758307246901256,1.466104482107863,-0.33726008035262967,1.0655034208537544,0.12791141546573057,0.3788988040854282,-0.10262540599044084,0.4599996203138088,0.15863466521122022,0.9693837038942482,0.12738125466993488,0.13749288554796518
1.1,0.264374594289925,-1.1993268269262582,1.4351801500170576,-0.38967915073850035,1.063920040203939,0.022911448420600822,0.3859309019265551,-0.07866976358571748,0.47847537574222354,0.1868233168443338,0.956546751364644,0.159580164506841,0.15700169372652437
1.2,0.20361057796399026,-1.2250606524324468,1.4013106444317263,-0.4470905118634183,1.0621858614477044,-0.09208851212347839,0.39079422127494506,-0.051769188955112545,0.499160278394037,0.21529281971833938,0.940226862611197,0.19950298652925968,0.17268759934615435
1.3,0.13756273650254028,-1.2530322008915291,1.3644959657693008,-0.5094941630198052,1.060300884606423,-0.21708846474916593,0.39258476623838423,-0.02212760554429718,0.5220904926723764,0.2432194098027562,0.9200539606747642,0.24734807685856997,0.1821097389384912
1.4,0.06828851623826616,-1.2823701348226215,1.3258829225238546,-0.5749461774967002,1.0583238283089487,-0.348194554813742,0.3904522137231765,0.008922982909099451,0.5465278542759686,0.2689576311410889,0.8964851243694126,0.30105916564538276,0.18259132842563652
1.5,0.0035511487271370386,-1.3097866918573868,1.289798694339583,-0.6361116601159201,1.056476251827661,-0.47071434793561107,0.3847164195747147,0.03742521346201904,0.569608513111316,0.28958716034396337,0.8725391984923921,0.3530213404058791,0.17375430030997796
1.6,-0.055902389464534075,-1.3349655241673402,1.2566596415645106,-0.6922848487505775,1.0547794735508278,-0.5832341410574807,0.3762904162960521,0.06276156115772166,0.5909128012606675,0.30553297302226284,0.8491777464126383,0.4009430006265975,0.15745306488687427
1.7000000000000002,-0.11007209833674683,-1.3579066317524813,1.2264657641986374,-0.743465743400672,1.0532334934784486,-0.6857539341793502,0.3660413612579579,0.08483770815291253,0.6103327696298981,0.3175129371374998,0.8269591068894853,0.44374018400329457,0.13571595110223894
1.8,-0.15895797788950153,-1.3786100146128109,1.1992170622419636,-0.7896543440662036,1.0518383116105234,-0.77827372730122,0.35476001923517153,0.10370830468223298,0.6278037118343858,0.3262154242169672,0.8063018065934626,0.48087912337062666,0.11052674967337198
1.9,-0.2025600281227981,-1.3970756727483282,1.1749135356944889,-0.8308506507471725,1.0505939279470526,-0.86079352042309,0.34314243869806116,0.11953767477286023,0.6432964150051979,0.3322813678476151,0.787507438108828,0.5122623371591211,0.08371633910332679
2.0,-0.24087824903663652,-1.4133036061590338,1.1535551845562133,-0.8670546634435783,1.049500342488036,-0.93331331354496,0.3317821812725784,0.13256248873796403,0.6568091529419635,0.33629204763701465,0.770782991097982,0.5381113293081242,0.05689847625723891
