time_from_start,joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.0,0.697071696104853,-1.101708530547912,1.5758247744071296,-0.07745764083079112,1.1561176439875305,0.7302801164756506,0.28988143084893225,-0.23578854166727692,0.4013209468662786,5.9932686382187586e-05,0.9989475903813533,0.04586410379680043,0.000438249104380847
0.1,0.6947804027973091,-1.1041202257968241,1.5797611535784792,-0.07766097978462584,1.1544397877182022,0.7281883690512067,0.28988834142918435,-0.23466687302025258,0.4012372444409886,6.005817445894737e-05,0.9989475893482839,0.04586412684315461,0.000438174831612971
0.2,0.6878369166238572,-1.1112771323080002,1.5914172981209809,-0.07827300729009114,1.1494735461969456,0.7218449346332622,0.28991825680141303,-0.23130099883494104,0.40098836493240975,5.9164118763173386e-05,0.9989476099770989,0.04586367923489547,0.00043811834895061334
0.30000000000000004,0.6760965127416221,-1.1230190393991384,1.610482414878278,-0.07930011797850492,1.1413546954494096,0.7111046910195067,0.28996428865401264,-0.2256915657698868,0.400572636775989,5.8203194304513226e-05,0.9989476344578283,0.04586314881243405,0.00043795491277035914
0.4,0.6592870893890317,-1.13905243500553,1.6363944075820938,-0.08075162201633607,1.130323099440241,0.6956964349042302,0.2900287319449275,-0.2178383492350504,0.3999906156065236,5.6857506710707154e-05,0.9989476686985972,0.04586240687811493,0.00043772617903867407
0.5,0.637800440764171,-1.1583056623330066,1.6673294860385732,-0.08257310495763001,1.117144141661591,0.6759501879265177,0.2901087448023664,-0.20808760735057003,0.39926796282098387,5.518649415018475e-05,0.9989477111756341,0.0458614864078329,0.00043744242711621145
0.6000000000000001,0.6151073053100455,-1.1772474622306397,1.6975794674894957,-0.08445396534796194,1.1042270619031682,0.6550362608062851,0.29019057980890267,-0.19811528652402693,0.3985288906208009,5.347889361063615e-05,0.9989477546988192,0.04586054317303087,0.00043715222753534376
0.7000000000000001,0.591675941080411,-1.1954276032905868,1.726451568417747,-0.08634810818202707,1.0918447557371413,0.6333812782371511,0.2902724154223476,-0.1881429709899252,0.397789819151956,5.177149466045886e-05,0.9989477982359225,0.04585959955016842,0.00043686200695073203
0.7999999990000001,0.5674967205142579,-1.212836876448782,1.7539650473402915,-0.08825007452412956,1.079966120895904,0.6109730737619938,0.2903542509694694,-0.17817065538964066,0.39705074748897995,5.006408357810982e-05,0.9989478417711201,0.04585865588382741,0.0004365718009803175
0.8999999980000001,0.5425629006926613,-1.2294616059752725,1.7801332513677492,-0.09015386606428265,1.068561759803338,0.5878019254216107,0.2904360864744474,-0.1681983397965241,0.3963116756349394,4.835666045344726e-05,0.9989478853044855,0.04585771217241184,0.00043628160874228575
0.9999999980000001,0.5168710631554772,-1.245284101464942,1.8049644090488033,-0.09205293775294998,1.0576037101572433,0.563861007623245,0.2905179219560324,-0.15822602428171836,0.39557260359264035,4.664922415957826e-05,0.9989479288360784,0.04585676841464449,0.00043599142726580547
1.099999999,0.490421579000223,-1.2602830931722875,1.8284623109209759,-0.09394019849208585,1.0470652773060045,0.5391468668447914,0.2905997574285536,-0.14825370891575504,0.3948335313662523,4.494177262326108e-05,0.9989479723659347,0.04585582460979484,0.00043570125135762946
1.2,0.4632190783528588,-1.2744341793481027,1.8506269213529318,-0.09580802302303508,1.0369209518817373,0.5136599030226887,0.2906815929026104,-0.13828139376917778,0.3940944589628348,4.323430312846849e-05,0.9989480158940559,0.045854880757897586,0.0004354110734998066
1.3,0.4352729116071775,-1.2877102991577418,1.8714549391288913,-0.09764827643712116,1.027146407029271,0.48740484478163204,0.2907634283855878,-0.12830907891240248,0.39335538639379797,4.152681267100545e-05,0.998948059420401,0.04585393685993846,0.0004351208838271471
1.4,0.4065975873500122,-1.3000822414399604,1.8909403199727988,-0.09945235260175626,1.0177185699350477,0.4603912041166149,0.2908452638820807,-0.11833676441484486,0.39261631367625105,3.981929836532021e-05,0.9989481029448796,0.0458529929179981,0.0004348306702288524
1.5,0.3772131696288138,-1.311519196102058,1.9090747707326636,-0.10121122754611254,1.0086157618050802,0.4326336938409409,0.29092709939428774,-0.10836445034334771,0.3918772408341713,3.8111757885573874e-05,0.998948146467348,0.04585204893533791,0.0004345404186217303
1.6,0.34714561540489836,-1.3219893512094243,1.925848222018961,-0.10291552847637594,0.9998178991060389,0.40415258929021025,0.2910089349224103,-0.09839213675995506,0.3911381678992827,3.640418991337805e-05,0.9989481899876077,0.04585110491641744,0.0004342501134282113
1.7000000000000002,0.3164270319276133,-1.3314605347701234,1.9412492835665396,-0.10455561858965953,0.991306746928195,0.3749740146719047,0.29109077046507426,-0.08841982371912621,0.3903990949115266,3.469659454588321e-05,0.9989482335054092,0.04585016086683161,0.000433959738282933
1.8,0.28509583362773216,-1.3399008958813448,1.955265684375592,-0.10612169723719413,0.9830662129519592,0.3451301343281484,0.29117260601977,-0.07844751126454214,0.3896600219189903,3.2988973608495715e-05,0.9989482770204569,0.045849216793163027,0.00043366927696520253
1.9,0.25319677920749584,-1.3472796154288162,1.9678846977354276,-0.10760391427451775,0.9750826679482463,0.3146592302656162,0.2912544415832942,-0.0684751994257245,0.38892094897718343,3.128133081430587e-05,0.9989483205324198,0.04584827270275419,0.00043337871452604727
2.0,0.22078087208768396,-1.3535676321335421,1.9790935495290252,-0.10899249666706086,0.9673452763103486,0.28360564977053454,0.29133627715216437,-0.05850288821475797,0.3881818761475886,2.957367171439371e-05,0.9989483640409446,0.045847328603411584,0.0004330880385457294
2.1,0.18790511135048163,-1.3587383657167458,1.988879806764576,-0.11027788464598726,0.9598463181266909,0.2520196108384088,0.29141811272297447,-0.048530577623457326,0.38744280349546045,2.7866003401822674e-05,0.9989484075456707,0.04584638450306788,0.0004327972404221284
2.2,0.15463208574987394,-1.3627684156462974,1.9972317421059018,-0.11145087399436861,0.9525814830902869,0.21995685844489876,0.29149994829266773,-0.03855826762134346,0.3867037310869492,2.6158333963688022e-05,0.9989484510462452,0.045845440409435695,0.0004325063165635429
2.3,0.12102941004966594,-1.3656382116902668,2.004138669308301,-0.1125027604555478,0.9455501163998682,0.1874781711483755,0.2915817838587146,-0.028585958154771017,0.38596465898568955,2.4450671707740483e-05,0.9989484945423374,0.0458444963296934,0.00043221526934472893
2.4,0.08716901052737173,-1.3673325916550432,2.0095912439416543,-0.11342548185814239,0.9387553979625317,0.15464872476909644,0.2916636194191996,-0.01861364914747516,0.38522558724910505,2.2743024235534216e-05,0.9989485380336495,0.045843552270243795,0.00043192410768511585
