time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.0,0.9992362260818481,-1.3147532504848023,1.8540881315814417,-2.110366006890768,-1.57086688676943,-3.789081875477926,-0.26761110701469354,-0.7380017826848643,0.363375610445912,0.9992794252754139,0.03795543694828428,-9.613540577976739e-05,7.606107298985867e-05
0.1,1.0000227762514429,-1.3152421354300876,1.8535400655314347,-2.107866006890768,-1.5702391929824828,-3.7888868532721407,-0.26688454816498475,-0.7381200561640356,0.36378485347843237,0.9992679424031299,0.03825081092492091,0.000579806526355398,-0.00034434487511293156
0.2,1.002382426760227,-1.3167087902659442,1.8518958673814137,-2.1003660068907677,-1.5683561116216413,-3.788301786654785,-0.26470210181403325,-0.7384666096798181,0.36501539641847486,0.9992292789146545,0.03913401020216897,0.0026051461276290692,-0.0016095399496732846
0.30000000000000004,1.0063151776082007,-1.3191532149923715,1.8491555371313786,-2.087866006890768,-1.5652176426869053,-3.7873266756258586,-0.26105560586971827,-0.7390165975769863,0.36707566912256356,0.9991508161482167,0.0405962326645851,0.005972348438876347,-0.0037314257221638175
0.4,1.0118210287953637,-1.3225754096093698,1.84531907478133,-2.070366006890768,-1.560823786178275,-3.7859615201853614,-0.2559319490282161,-0.7397284647316609,0.36997968123184277,0.9990116102794405,0.04262269498776358,0.010668601113831092,-0.006729736185999181
0.5,1.0188999803217165,-1.3269753741169392,1.840386480331267,-2.047866006890768,-1.5551745420957506,-3.7842063203332934,-0.24931381288447285,-0.7405437417919182,0.373746957731674,0.998782525912486,0.04519246549741972,0.016675435086052407,-0.01063187936489409
0.6000000000000001,1.0275520321872582,-1.332353108515079,1.8343577537811901,-2.020366006890768,-1.5482699104393312,-3.782061076069655,-0.24118071802304467,-0.7413867861421203,0.3784024402062884,0.998426428397504,0.04827823534127523,0.023968197239568056,-0.015472704702845983
0.7000000000000001,1.037373019498062,-1.3384574017053854,1.827514516145917,-1.9891506194607969,-1.5404324285405542,-3.7796259985852405,-0.23189375520099523,-0.7421382662304008,0.3837545542546521,0.9979215012465477,0.0517066490408019,0.03217904112701411,-0.021062029981790298
0.8,1.0472571004359765,-1.3446009111156234,1.8206273150403818,-1.9577346929248993,-1.5325445957814456,-3.777175277269313,-0.22249276696114847,-0.742672931872528,0.3892132051351921,0.997306088268175,0.05507635597527327,0.04036812461514592,-0.026787605917142077
0.9,1.0571411813738907,-1.3507444205258612,1.813740113934846,-1.9263187663890018,-1.5246567630223367,-3.7747245559533846,-0.21304221809365367,-0.7429842417136638,0.39474370742947773,0.9965840368277644,0.058364035148160284,0.04848000633479231,-0.032612665133040786
1.0,1.067025262311805,-1.3568879299360992,1.8068529128293103,-1.894902839853104,-1.5167689302632277,-3.772273834637457,-0.2035471155320084,-0.7430713070822068,0.40034549139587733,0.9957563171568676,0.06156867010414237,0.056512246502311195,-0.03853597927989885
1.1,1.0769093432497205,-1.3630314393463374,1.799965711723774,-1.8634869133172032,-1.508881097504118,-3.7698231133215288,-0.19401248354454678,-0.7429333568079834,0.40601795117313405,0.9948239204789516,0.06468926758320451,0.06446242503250689,-0.04455627521871082
1.2,1.086793424187636,-1.369174948756576,1.7930785106182372,-1.832070986781302,-1.5009932647450082,-3.7673723920056004,-0.1844433607247296,-0.7425697370920962,0.4117604448457898,0.9937878586551567,0.06772485780469746,0.072328142433294,-0.05067223536692337
1.3,1.0966775051255515,-1.3753184581668145,1.786191309512701,-1.800655060245401,-1.4931054319858987,-3.7649216706896724,-0.17484479700281047,-0.7419799112980189,0.41757229453030553,0.9926491638249485,0.07067449474480703,0.08010702069406622,-0.056882498061505436
1.4,1.106561586063467,-1.3814619675770532,1.7793041084071644,-1.7692391337095,-1.4852175992267886,-3.762470949373744,-0.16522185068106474,-0.7411634596652057,0.42345278648183876,0.9914088880417711,0.07353725640735277,0.08779670416742828,-0.06318565793908708
1.5,1.1164456670013823,-1.3876054769872916,1.7724169073016278,-1.7378232071735988,-1.477329766467679,-3.7600202280578157,-0.15557958549470327,-0.7401200789465385,0.4294011712216065,0.9900681029038106,0.07631224508784322,0.09539486044396427,-0.06958026633305593
1.6,1.1263297479392977,-1.3937489863975299,1.7655297061960915,-1.7064072806376975,-1.4694419337085693,-3.7575695067418877,-0.14592306770053268,-0.7388495819710061,0.4354166636847776,0.9886278991799815,0.0789985876307072,0.10289918121971321,-0.07606483168746547
1.7000000000000002,1.1362138288772132,-1.3998924958077685,1.7586425050905552,-1.6749913541017967,-1.4615541009494595,-3.75511878542596,-0.1362573631953729,-0.7373518971330537,0.4414984433887983,0.9870893864312461,0.08159543567962942,0.11030738315602397,-0.08263781998762719
1.8,1.1460979098151287,-1.4060360052180072,1.7517553039850187,-1.6435754275658958,-1.4536662681903498,-3.752668064110031,-0.12658753466616735,-0.7356270678101042,0.44764565462205214,0.9854536926273822,0.08410196592091986,0.11761720873146904,-0.08929765520724019
1.9,1.1559819907530442,-1.4121795146282456,1.7448681028794824,-1.6121595010299945,-1.4457784354312402,-3.750217342794103,-0.11691863877366597,-0.7336752517098021,0.45385740665275254,0.9837219637593116,0.08651738031984818,0.12482642708549356,-0.09604271977190233
2.0,1.1658660716909597,-1.418323024038484,1.7379809017739458,-1.5807435744940936,-1.4378906026721303,-3.7477666214781746,-0.10725572337149619,-0.7314967201485796,0.46013277395793306,0.9818953634471079,0.08884090634986892,0.13193283485348192,-0.10287135503885131
2.1,1.175750152628875,-1.4244665334487225,1.7310937006684093,-1.5493276479581926,-1.4300027699130207,-3.7453159001622462,-0.09760382476236319,-0.7290918572631897,0.46647079647240186,0.9799750725437985,0.09107179721468114,0.1389342569929299,-0.10978186179277337
2.2,1.1856342335667907,-1.430610042858961,1.724206499562873,-1.5179117214222915,-1.4221149371539108,-3.7428651788463183,-0.08796796499306056,-0.7264611591569025,0.4728704798575107,0.9779622887350788,0.0932093320630532,0.14582854760040778,-0.11677250075750509
2.3,1.1955183145047061,-1.4367535522691997,1.7173192984573367,-1.4864957948863904,-1.4142271043948011,-3.740414457530391,-0.07835314918990034,-0.7236052329820883,0.4793307957895755,0.9758582261350612,0.09525281619634998,0.15261359071900613,-0.12384149312345878
2.4,1.2054023954426216,-1.4428970616794383,1.7104320973518,-1.4550798683504893,-1.4063392716356913,-3.737963736214462,-0.06876436293609904,-0.7205247959609704,0.48585068226776973,0.9736641148781741,0.0972015812687071,0.15928730113596173,-0.13098702109058802
2.5,1.215286476380537,-1.4490405710896765,1.7035448962462638,-1.4236639418145884,-1.3984514388765816,-3.7355130148985336,-0.059206569692589424,-0.7172206743463408,0.4924290439413053,0.971381200707335,0.09905498547979523,0.16584762517015958,-0.1382072284267066
2.6,1.2251705573184524,-1.4551840804999152,1.6966576951407273,-1.3922480152786871,-1.390563606117472,-3.7330622935826057,-0.04968470826365559,-0.7136938023240922,0.4990647524557035,0.9690107445585219,0.10081241376011152,0.1722925414492129,-0.14550022104096744
2.7,1.235054638256368,-1.4613275899101539,1.6897704940351908,-1.3608320887427863,-1.3826757733583621,-3.7306115722666773,-0.040203690308710745,-0.7099452208594278,0.5057566468179325,0.9665540221418614,0.10247327794875358,0.17862006167582906,-0.1528640675723067
2.8,1.2449387191942833,-1.4674710993203923,1.6828832929296542,-1.329416162206885,-1.3747879405992522,-3.728160850950749,-0.030768397901474665,-0.7059760764886511,0.5125035337802011,0.964012323519362,0.10403701696362078,0.18482823138316942,-0.16029679999264426
2.9,1.2548228001321988,-1.4736146087306308,1.675996091824118,-1.298000235670984,-1.3669001078401424,-3.725710129634821,-0.021383681137720306,-0.701787620058462,0.5193041882421614,0.9613869526794161,0.10550309696399532,0.1909151306789156,-0.16779641422463293
3.0,1.2647068810701143,-1.4797581181408692,1.6691088907185816,-1.266584309135083,-1.359012275081033,-3.723259408318893,-0.012054355792700379,-0.6973812054146971,0.5261573536712776,0.9586792271081952,0.10687101150545321,0.19687887497776216,-0.17536087077374354
3.1,1.2745909620080298,-1.4859016275511077,1.662221689613045,-1.2351683825991817,-1.351124442321923,-3.7208086870029646,-0.0027852010292762543,-0.6927582880424884,0.5330617425411004,0.9558904773580675,0.10814028168706508,0.2027176157220564,-0.18298809537446079
3.2,1.2844750429459446,-1.492045136961346,1.655334488507509,-1.2037524560632824,-1.3432366095628137,-3.7183579656870362,0.0064190428422919174,-0.6879204236598147,0.5400160367871719,0.9530220466131643,0.10931045629084159,0.20842954109030828,-0.1906759796503673
3.3,1.294359123883859,-1.4981886463715837,1.6484472874019733,-1.1723365295273855,-1.3353487768037051,-3.7159072443711088,0.015553676552018357,-0.6828692667664459,0.547018888280288,0.9500752902522215,0.11038111191338401,0.21401287669330687,-0.19842238178788535
3.4,1.3042432048217734,-1.5043321557818214,1.6415600862964377,-1.1409206029914882,-1.3274609440445961,-3.7134565230551804,0.024614044004520032,-0.6776065691502828,0.5540689193168173,0.9470515754088297,0.11135185308969868,0.21946588625757235,-0.20622512722343556
3.5,1.3141272857596873,-1.5104756651920592,1.6346728851909023,-1.1095046764555914,-1.3195731112854876,-3.711005801739253,0.03359553435926811,-0.6721341783531111,0.5611647231257739,0.9439522805292171,0.11222231240914787,0.22478687229588426,-0.21408200934377422
