time_from_start,joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.0,-0.724631152329429,-1.1668809426911402,1.5808638746637231,-0.0763946317593076,1.0966113068005274,-0.6916862517484947,0.2757997867561502,0.250965526833756,0.4231148212356468,-4.770366982496447e-05,0.9989526393260209,0.045754244152120406,0.00041382363991816274
0.1,-0.7225698223836937,-1.167728962095067,1.5807543966860476,-0.07621955033674127,1.0939534442498264,-0.6866862517484947,0.2764411235967533,0.2504815379440599,0.42345287277395993,-0.0015228913287030597,0.9988986902055819,0.046851283513698,0.002011154069944084
0.2,-0.7163858325464879,-1.1702730203068474,1.5804259627530206,-0.07569430606904232,1.0859798565977237,-0.6716862517484947,0.2783585584734312,0.24901867022912338,0.4244723474332086,-0.005947929029968403,0.9987041302039074,0.05007771304427621,0.006848730551447992
0.30000000000000004,-0.7060791828178117,-1.174513117326482,1.5798785728646427,-0.07481889895621072,1.0726905438442191,-0.646686251748495,0.2815318796273175,0.24654428114105592,0.42618917422706537,-0.013320178761281614,0.9982708379232418,0.055236894613706414,0.015059630248794606
0.4,-0.6916498731976648,-1.1804492531539696,1.5791122270209135,-0.07359332899824647,1.0540855059893124,-0.6116862517484951,0.2859257793451527,0.2430042011293522,0.42862978701521426,-0.02363170442393312,0.9974353817445432,0.06199280390492247,0.026853194486747528
0.5,-0.6730979036860474,-1.1880814277893115,1.578126925221833,-0.0720175961951496,1.030164743033004,-0.5666862517484953,0.2914874061246119,0.23832320133726823,0.43183091514285876,-0.03686396984365011,0.9959693471625838,0.06985859023627863,0.042495701077910064
0.6000000000000001,-0.6504232761102077,-1.1974096404807872,1.5769226675644474,-0.07009170070211951,1.0009282573313334,-0.511686256180703,0.2981429173008047,0.23240588373319687,0.4358392150629993,-0.05298043935821229,0.9935801371991355,0.07818262392568952,0.062282110793164126
0.7000000000000001,-0.6236259919505968,-1.2084338906193481,1.5754994541273835,-0.0678156426449,0.966376050793182,-0.44668626863612687,0.3057930412809678,0.2251382339823125,0.4407106698750236,-0.07191713405283312,0.9899125851606478,0.08613423107443428,0.08649794105876774
0.8,-0.5927060479160096,-1.221154179558977,1.5738572847358443,-0.06518942174394883,0.9265081191748965,-0.37168628113155977,0.31430769836879024,0.21639015426670452,0.44650966312795926,-0.09357123958139239,0.9845518108675888,0.09269209666661414,0.11537040372686734
0.9,-0.5576634449501605,-1.2355705069114353,1.5719961594399514,-0.06221303807942144,0.8813244636932944,-0.2866862959560925,0.3235197994971198,0.20601937060962247,0.45330761332692204,-0.11778792542207607,0.9770278395668134,0.0966391614420018,0.14900831457323196
