timestamp,elbow_joint_pos,shoulder_lift_joint_pos,shoulder_pan_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,elbow_joint_vel,shoulder_lift_joint_vel,shoulder_pan_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
1752651502.5508,1.9562957922564903,-1.4880975198796769,0.8735843896865845,-1.941002508203024,-1.5486577192889612,-2.7083807627307337,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2937630257166964,-0.6259927612079246,0.4056894110685048,0.8431196605505449,-0.535377071972318,0.017405354820057155,-0.047092275619992706
1752651502.551145,1.9562915007220667,-1.488093027179577,0.8735426068305969,-1.9410072765746056,-1.548633877431051,-2.70842153230776,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.293789158029767,-0.6259847851747221,0.4056896350159185,0.8431190732414003,-0.5353779600688505,0.017418800952616803,-0.047087722204961324
1752651502.5513532,1.9562938849078575,-1.4881094259074708,0.8736491799354553,-1.9409743748106896,-1.5486367384540003,-2.7083688418017786,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2937170419392117,-0.6260091225200097,0.40569556816636215,0.8431331010474665,-0.5353550350170282,0.017414870966889477,-0.047098648273658394
1752651502.5526288,1.9563773314105437,-1.4880884674242516,0.8736106157302856,-1.9410649738707484,-1.548629109059469,-2.7084019819842737,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.29373029635728465,-0.6259861802051498,0.4056397879393303,0.8431311869521263,-0.5353573402140656,0.017421239683353452,-0.047104355165047615
1752651502.5536563,1.956322971974508,-1.4881434974125405,0.8736506700515747,-1.9409457645811976,-1.5485919157611292,-2.7083762327777308,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.29369764366222045,-0.6259956446025621,0.4056974010346731,0.8431341219113568,-0.5353518857962309,0.017438742811335464,-0.047107335865496244
1752651502.5618966,1.956265751515524,-1.4881341320327302,0.8736461400985718,-1.941019674340719,-1.54865008989443,-2.7083807627307337,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.293727244612028,-0.6260157174925242,0.40573432200518406,0.8431380351262769,-0.535351882735139,0.017402192061210648,-0.04705081388039546
1752651502.5623796,1.956286732350485,-1.4881094631603735,0.8735924363136292,-1.9410110912718717,-1.5486295858966272,-2.708426062260763,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.293756701423163,-0.6259986936571548,0.4057039920077932,0.8431341394546307,-0.5353553312608031,0.01741822079035316,-0.04707544754151331
1752651502.562803,1.956298176442281,-1.4880720761469384,0.8736088871955872,-1.941006799737448,-1.5486624876605433,-2.708435122166769,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2937515524758292,-0.6260037036412577,0.405671378629397,0.84314029735509,-0.5353435453006222,0.017405238452714848,-0.047103982372353685
1752651502.563322,1.956345383320944,-1.4881094333580511,0.8736133575439453,-1.9410273037352503,-1.5486248175250452,-2.7084394137011927,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2937299914805816,-0.6259894497450278,0.40566949194328616,0.843142224512671,-0.5353406090572819,0.01742318304106028,-0.047096223104628035
1752651502.5657885,1.9562776724444788,-1.4881218311241646,0.8735924363136292,-1.941006799737448,-1.5486577192889612,-2.708364311848776,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.293759314409732,-0.6259967080357416,0.4057173234965219,0.843118515070567,-0.5353810093782837,0.017401719963893416,-0.04706935823431691
