timestamp,elbow_joint_pos,shoulder_lift_joint_pos,shoulder_pan_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,elbow_joint_vel,shoulder_lift_joint_vel,shoulder_pan_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
1752653996.112864,2.063552204762594,-2.0039030514159144,1.1524220705032349,-1.6305386028685511,-1.5723689238177698,-3.619971577321188,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017056099026336626,-0.46655964050057236,0.5862161641021758,0.9995496547693983,0.029997786869123803,-0.0007287589763122298,-0.00029890414133931965
1752653996.1131058,2.063556973134176,-2.003837724725241,1.1524089574813845,-1.6305304966368617,-1.57239276567568,-3.6199432055102743,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017074842993712473,-0.4665809733362553,0.5861836013814883,0.9995502674774355,0.02997708417813719,-0.0007225538827942265,-0.00033930200494762546
1752653996.1147804,2.063565556203024,-2.003882547418112,1.1524295806884766,-1.6304851971068324,-1.5723231474505823,-3.61991006532778,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017047752192952778,-0.466562008544296,0.5861916538317917,0.9995504821484332,0.029970833036038046,-0.0006892305820651287,-0.0003282760507980295
1752653996.1166008,2.063554588948385,-2.0038796863951625,1.1524263620376587,-1.6305142841734828,-1.5723522345172327,-3.6198936144458216,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017054871380075266,-0.4665662436555604,0.5862014773134452,0.9995507658602427,0.02996098784303093,-0.0007103999585760829,-0.00031781688272062414
1752653996.1187494,2.0636566321002405,-2.003858705560201,1.1524295806884766,-1.6304775677123011,-1.5723274389850062,-3.619976107274191,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017046199884823907,-0.4665572860404067,0.5861175344416557,0.9995494871936159,0.030003885930169016,-0.0006645912052045927,-0.000384445833358749
1752653996.1209197,2.063601795827047,-2.003850122491354,1.1523807048797607,-1.6305176220335902,-1.5723393599139612,-3.619931046162741,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017076941388769824,-0.4665708845072879,0.5861564754663818,0.999550893321478,0.029956905575904243,-0.0006886690586958013,-0.00034814290084054974
1752653996.1229544,2.0635340849505823,-2.0038005314269007,1.1524176597595217,-1.630505701104635,-1.5723846594439903,-3.6199432055102743,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.01707627350182629,-0.4665957965753901,0.5861803145372529,0.9995501397474883,0.02998144900491982,-0.0007104279522032185,-0.000355159776665068
1752653996.124894,2.063576046620504,-2.0038663349547328,1.152413249015808,-1.6305185757079066,-1.5723479429828089,-3.6199265162097376,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017061621926468238,-0.46656867349385117,0.586181392234406,0.9995504708882355,0.029970889702768844,-0.000701844485407225,-0.00033065367021565693
1752653996.1330233,2.06362229982485,-2.00384583095693,1.1524176597595217,-1.6304894886412562,-1.572322670613424,-3.61991006532778,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017056041278688257,-0.46656807580336584,0.5861370861336925,0.9995506590702449,0.029964909240827637,-0.000669687499140054,-0.0003683545595390599
1752653996.133462,2.063581768666402,-2.0038663349547328,1.152438402175903,-1.6305133304991664,-1.5723517576800743,-3.6199596563922327,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017049693921884032,-0.4665675755521425,0.5861768138840755,0.9995495953228509,0.030000027466015208,-0.0007011848879379916,-0.00033642490424128573
1752653996.1337025,2.063545529042379,-2.0038420162596644,1.1524251699447632,-1.630547662774557,-1.572364632283346,-3.619931046162741,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017065088701140967,-0.46658439565031834,0.586195413859441,0.9995502179751089,0.02997909736120108,-0.0007170135186584914,-0.0003183691788832765
1752653996.134683,2.06362229982485,-2.0038420162596644,1.1524176597595217,-1.6304685078062953,-1.5723360220538538,-3.6199265162097376,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.01705709794937256,-0.46656662218109074,0.5861329214631048,0.999550406559726,0.02997314063165268,-0.0006703261226834855,-0.0003824262685115389
1752653996.13591,2.06362229982485,-2.0038420162596644,1.1524176597595217,-1.6304685078062953,-1.5723360220538538,-3.6199265162097376,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.01705709794937256,-0.46656662218109074,0.5861329214631048,0.999550406559726,0.02997314063165268,-0.0006703261226834855,-0.0003824262685115389
1752653996.1377296,2.0635808149920862,-2.0038796863951625,1.1524295806884766,-1.6305386028685511,-1.572343651448385,-3.619952265416281,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017052002007612255,-0.4665656847962317,0.5861862843542118,0.9995498418675672,0.02999190967264758,-0.0007061103917002971,-0.00031683564160683766
1752653996.142983,2.063597504292624,-2.0039073429503382,1.152413249015808,-1.63049378017568,-1.5723274389850062,-3.6199055353747767,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017050195172620956,-0.4665488562378365,0.5861813693268975,0.9995507930887828,0.029960406307582337,-0.0006914723805874342,-0.00032856569628528405
1752653996.1460564,2.0635388533221644,-2.003875394860738,1.152446985244751,-1.6305262051024378,-1.5723231474505823,-3.6199806372271937,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.01704438584224807,-0.4665729979826368,0.5862119052536826,0.9995491629644541,0.03001477833995217,-0.0007023477460732912,-0.000301008150198818
1752653996.146843,2.0635340849505823,-2.0038706264891566,1.152385115623474,-1.6304732761778773,-1.572364632283346,-3.619917456303732,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017076241575912525,-0.4665667646559193,0.5862067950448017,0.9995510215774379,0.029952300787078077,-0.0007095678660597863,-0.00033384802579981495
1752653996.152674,2.063638512288229,-2.003885408441061,1.1524578332901,-1.6305023632445277,-1.5723479429828089,-3.619952265416281,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.017033087469138796,-0.46655204022780916,0.5861445877889736,0.9995494153407424,0.030006063718920048,-0.0006889289414572866,-0.00035750383184570794
