pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
-0.17484479700281047,-0.7419799112980189,0.41757229453030553,0.9926491638249485,0.07067449474480703,0.08010702069406622,-0.056882498061505436
-0.07835314918990034,-0.7236052329820883,0.4793307957895755,0.9758582261350612,0.09525281619634998,0.15261359071900613,-0.12384149312345878
0.015553676552018357,-0.6828692667664459,0.547018888280288,0.9500752902522215,0.11038111191338401,0.21401287669330687,-0.19842238178788535
0.10726372949042236,-0.6178482230797695,0.6232861299460029,0.9148376050401386,0.11553118996405266,0.2637288881060882,-0.2831462062755562
0.13914600098190316,-0.6148186691302315,0.6361205521037174,0.9115110237697638,0.11542259487016807,0.254692734984213,-0.3015905981390924
0.23869236151788864,-0.7146252214607436,0.5872290130333326,0.9497301559213905,0.11025330081696393,0.1391630833655021,-0.25785747385077196
0.34459657503933444,-0.7834479271280994,0.5348382855962225,0.9754951945451652,0.09516999131952844,0.06348437876810649,-0.18794023471294996
0.47060202596179546,-0.826977458256446,0.47655760069001624,0.9923935714445927,0.07073251299003651,0.015472431794948692,-0.09956161316446725
0.5859332376098905,-0.8394805982548627,0.4238091668866003,0.9988810231940374,0.04371645016597622,4.685238870267299e-06,-0.01804365444602048
0.6117133480832457,-0.8390442105481167,0.41187048966205136,0.9993115694548883,0.03709899685739558,-0.00022663040803681743,1.4981353800461106e-05
