joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos
0.5674967205142579,-1.212836876448782,1.7539650473402915,-0.08825007452412956,1.079966120895904,0.6109730737619938
0.4352729116071775,-1.2877102991577418,1.8714549391288913,-0.09764827643712116,1.027146407029271,0.48740484478163204
0.28509583362773216,-1.3399008958813448,1.955265684375592,-0.10612169723719413,0.9830662129519592,0.3451301343281484
0.12102941004966594,-1.3656382116902668,2.004138669308301,-0.1125027604555478,0.9455501163998682,0.1874781711483755
-0.0493109676951895,-1.362230492573886,2.016731336260843,-0.11569317432856684,0.9141435039669539,0.021235155489260284
-0.24863529463110662,-1.320012716734657,1.9834000343087406,-0.11445927080099591,0.8871660766841061,-0.17720338155581616
-0.40086447942988224,-1.2568715101214687,1.91622160647202,-0.10937019505116853,0.8777404337180055,-0.33235967135204414
-0.5465081903663475,-1.1648123358766587,1.8040703106661298,-0.10062058732397892,0.885551924942774,-0.484564195342496
