time_from_start,joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.0,-0.5465134125656677,-1.1648137970530208,1.8040741914256788,-0.1006171471380143,0.88555186224914,-0.4845574665184961,0.2933346876430263,0.1852682801016852,0.37011504912163873,-1.906299597109224e-05,0.9989495043941113,0.04582254999688223,0.00042569841977243726
0.1,-0.5440691870507653,-1.1670529242433951,1.8078082822712322,-0.1008768919963758,0.8842614955054999,-0.48184285582572933,0.2931339442263874,0.1841662067688155,0.37001474208952834,-1.8950514937871006e-05,0.9989495033568723,0.04582257195356305,0.00042577399720421477
0.2,-0.5366514688758983,-1.1737043733234134,1.8188821553921641,-0.10165633652568705,0.8804620408173114,-0.47361562596879986,0.2925406605246082,0.18085693516508772,0.3697155935431682,-1.90587465998996e-05,0.9989495042514823,0.04582255314506121,0.00042569443261103115
0.30000000000000004,-0.5240822361642066,-1.1846315996542078,1.8370326122044318,-0.10295504245102323,0.8742994169882351,-0.45970177347598395,0.2915481256407502,0.17534274920521623,0.36921627361610554,-1.9053536655593254e-05,0.9989495040590654,0.045822557388196815,0.0004256894589657953
0.4,-0.5060254217428755,-1.1995798976006828,1.86177658018778,-0.10476978915180866,0.866038526411742,-0.43977451536276135,0.29015857431273634,0.16762287753732125,0.36851722450384816,-1.904635390127079e-05,0.9989495037586957,0.04582256400471068,0.0004256824241614872
0.5,-0.4828418924646462,-1.217564158861813,1.891423084921837,-0.10701086765537259,0.8563652084071445,-0.41429317748929045,0.2884332726581388,0.15803769731676465,0.36764926747380544,-1.9037213443936507e-05,0.9989495033612098,0.04582257275832026,0.0004256733314336176
0.6000000000000001,-0.4582346207472882,-1.2352826472713816,1.920514127933528,-0.10927929663880802,0.847125068039258,-0.3873715388205048,0.28666876584915996,0.14823470262876978,0.3667615868114278,-1.902715144674951e-05,0.9989495030526531,0.04582257957736497,0.0004256638357180009
0.7000000000000001,-0.43269903442464513,-1.2522987810350055,1.9483615206533658,-0.11151252928299027,0.8385283584095291,-0.35956650697972925,0.28490426030719346,0.13843171386902403,0.3658739065686134,-1.9017016583977312e-05,0.9989495027635474,0.045822585972798244,0.00042565429615351987
0.7999999990000001,-0.4062168002595774,-1.2685875307780619,1.9749597259923706,-0.11369824358556178,0.8305578829518122,-0.33086938077465866,0.28313975474668457,0.12862872514171692,0.36498622608984377,-1.9006880381556072e-05,0.9989495024774051,0.04582259230428756,0.0004256446858868102
0.8999999980000001,-0.3787735283601319,-1.2841194950499693,2.000298773014242,-0.11582328773360746,0.8231959206451126,-0.30127603319042595,0.2813752491982819,0.11882573653255715,0.3640985453592622,-1.8996750689408915e-05,0.9989495021939649,0.04582259857743806,0.0004256350129653145
0.9999999980000001,-0.3503595552404239,-1.2988611913544519,2.0243647439614074,-0.1178737686971366,0.8164239057900137,-0.2707875960587429,0.2796107436942009,0.10902274813814572,0.36321086436393313,-1.8986637593412086e-05,0.9989495019128575,0.045822604800172216,0.0004256252915188286
1.099999999,-0.3209707886619865,-1.312775400971219,2.0471402345265073,-0.11983516782865956,0.8102221800497487,-0.2394111897760275,0.27784623826846455,0.09921976006653493,0.36232318309618305,-1.8976552876807947e-05,0.9989495016336152,0.04582261098248797,0.0004256155424135671
1.2,-0.29060958096823464,-1.3258215978570895,2.0686048184851464,-0.1216924872316991,0.804569820523971,-0.20716066310781905,0.27608173295681,0.08941677243655483,0.36143550155627224,-1.8966509347042392e-05,0.9989495013556864,0.04582261713614226,0.0004256057936926003
1.3,-0.25928560557959496,-1.3379564781432545,2.0887355259938136,-0.12343042730293567,0.7994445558840984,-0.174057319276988,0.2743172277962731,0.07961378537584217,0.3605478197553056,-1.8956519911420908e-05,0.9989495010784589,0.04582262327414959,0.00042559608050278134
1.4,-0.22701670447906475,-1.3491346032520315,2.107507342362006,-0.1250335945861972,0.7948227828893605,-0.140130598685852,0.27255272282441323,0.06981079901734605,0.35966013771818983,-1.894659643096565e-05,0.9989495008012899,0.045822629410135374,0.00042558644431966525
1.5,-0.19382966794997644,-1.359309164613694,2.1248937314817953,-0.12648673757858572,0.7906796943975181,-0.10541868299201237,0.27078821807814824,0.06000781349415859,0.3587724554863585,-1.893674842982644e-05,0.9989495005235395,0.045822635557616065,0.0004255769313167057
1.6,-0.15976090224252082,-1.3684328712060845,2.14086718528208,-0.12777500645046325,0.7869895270216392,-0.06996898047351185,0.2690237135921838,0.05020482893265656,0.35788477311986444,-1.8926981795970835e-05,0.9989495002446037,0.045822641729304774,0.00042556758979454595
1.7000000000000002,-0.12485693709828155,-1.3764589526870035,2.155399797562009,-0.1288842308641348,0.7837259317062695,-0.03383844945279263,0.2672592093970498,0.04040184544414299,0.35699709069840213,-1.891729765867914e-05,0.998949499963942,0.0458226479365554,0.0004255584667073917
1.8,-0.08917472407576107,-1.3833422610120691,2.1684638573990727,-0.12980120831670475,0.780862463726383,0.0029062841455095917,0.26549470551681453,0.030598863115438933,0.35610940832077675,-1.890769166022461e-05,0.9989494996810926,0.0458226541890481,0.0004255496034733045
1.9,-0.05278167926807175,-1.3890404426963994,2.1800324541312834,-0.13051399383726014,0.7783731802303528,0.04018905641878426,0.26373020196661295,0.02079588199916213,0.35522172610242375,-1.8898153837317225e-05,0.9989494993956751,0.0458226604947871,0.00042554103142960955
2.0,-0.015755430955569683,-1.393515143162374,2.1900800828444082,-0.13101218060536302,0.7762333240405759,0.07792457702834164,0.26196569875021153,0.010992902104690776,0.3543340441707217,-1.888866927436258e-05,0.9989494991073776,0.04582266686042273,0.0004255327674486851
2.1,0.021816755716996566,-1.3967331950562971,2.198583236564544,-0.13128716030021456,0.7744200628920064,0.11601914650632868,0.26020119585791635,0.001189923390985663,0.353446362658113,-1.8879219585157152e-05,0.9989494988159312,0.04582267329184084,0.0004255248103400862
2.2,0.05983888905017594,-1.3986677353039483,2.205520969200878,-0.13133235189310882,0.7729132447838284,0.1543716881316111,0.25843669326518426,-0.00861305423753913,0.3525586816933868,-1.8869785130090802e-05,0.9989494985210767,0.045822679794891845,0.00042551713867028455
