timestamp,joint_a1_pos,joint_a2_pos,joint_a3_pos,joint_a4_pos,joint_a5_pos,joint_a6_pos,joint_a1_vel,joint_a2_vel,joint_a3_vel,joint_a4_vel,joint_a5_vel,joint_a6_vel
1753170994.3976479,0.8212792656592222,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620464695729644,0.15259699523448944,0.0,0.0,0.0,0.15259699523448944,-0.0762920007109642
1753170994.3989515,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,-0.0762920007109642,0.0,-0.0762920007109642,0.0762920007109642
1753170994.402958,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,-0.0762920007109642,0.0,-0.0762920007109642,0.0762920007109642
1753170994.4075239,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,-0.0762920007109642,0.0,-0.0762920007109642,0.0762920007109642
1753170994.4117527,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,-0.0762920007109642,0.0,-0.0762920007109642,0.0762920007109642
1753170994.416175,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,-0.0762920007109642,0.0,-0.0762920007109642,0.0762920007109642
1753170994.4234762,0.8212780006577044,-1.3473122370728807,1.9643891653554513,-0.07392588142880414,1.0215568359583966,0.8620483337857274,0.0,0.0762920007109642,0.0,0.07630600035190582,0.0,-0.15258300304412842
1753170994.4261823,0.8212780006577044,-1.3473122370728807,1.9643891653554513,-0.07392588142880414,1.0215568359583966,0.8620483337857274,0.0,0.0762920007109642,0.0,0.07630600035190582,0.0,-0.15258300304412842
1753170994.433348,0.8212780006577044,-1.3473122370728807,1.9643891653554513,-0.07392588142880414,1.0215568359583966,0.8620483337857274,0.0,0.0762920007109642,0.0,0.07630600035190582,0.0,-0.15258300304412842
1753170994.4340205,0.8212780006577044,-1.3473122370728807,1.9643891653554513,-0.07392588142880414,1.0215568359583966,0.8620483337857274,0.0,0.0762920007109642,0.0,0.07630600035190582,0.0,-0.15258300304412842
1753170994.4377916,0.8212780006577044,-1.3473122370728807,1.9643891653554513,-0.07392588142880414,1.0215568359583966,0.8620483337857274,0.0,0.0762920007109642,0.0,0.07630600035190582,0.0,-0.15258300304412842
1753170994.4396381,0.8212756038127232,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620464695729644,-0.07630600035190582,0.0762920007109642,0.07630600035190582,0.0,-0.0762920007109642,0.0
1753170994.4451077,0.8212756038127232,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620464695729644,-0.07630600035190582,0.0762920007109642,0.07630600035190582,0.0,-0.0762920007109642,0.0
1753170994.4472408,0.8212756038127232,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620464695729644,-0.07630600035190582,0.0762920007109642,0.07630600035190582,0.0,-0.0762920007109642,0.0
1753170994.4520264,0.8212756038127232,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620464695729644,-0.07630600035190582,0.0762920007109642,0.07630600035190582,0.0,-0.0762920007109642,0.0
1753170994.455627,0.8212756038127232,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620464695729644,-0.07630600035190582,0.0762920007109642,0.07630600035190582,0.0,-0.0762920007109642,0.0
1753170994.4595757,0.8212792656592222,-1.3473143676017527,1.9643912958843235,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.07630600035190582,0.0,0.07630600035190582,-0.07630600035190582,0.0762920007109642,0.0762920007109642
1753170994.4667187,0.8212792656592222,-1.3473143676017527,1.9643912958843235,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.07630600035190582,0.0,0.07630600035190582,-0.07630600035190582,0.0762920007109642,0.0762920007109642
1753170994.4670773,0.8212792656592222,-1.3473143676017527,1.9643912958843235,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.07630600035190582,0.0,0.07630600035190582,-0.07630600035190582,0.0762920007109642,0.0762920007109642
1753170994.4710915,0.8212792656592222,-1.3473143676017527,1.9643912958843235,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.07630600035190582,0.0,0.07630600035190582,-0.07630600035190582,0.0762920007109642,0.0762920007109642
1753170994.4749942,0.8212792656592222,-1.3473143676017527,1.9643912958843235,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.07630600035190582,0.0,0.07630600035190582,-0.07630600035190582,0.0762920007109642,0.0762920007109642
1753170994.4790964,0.8212792656592222,-1.3473143676017527,1.9643912958843235,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.07630600035190582,0.0,0.07630600035190582,-0.07630600035190582,0.0762920007109642,0.0762920007109642
1753170994.4830723,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,0.0762920007109642,-0.07630600035190582,0.0,0.0762920007109642
1753170994.4870493,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,0.0762920007109642,-0.07630600035190582,0.0,0.0762920007109642
1753170994.4976165,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,0.0762920007109642,-0.07630600035190582,0.0,0.0762920007109642
1753170994.4978905,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,0.0762920007109642,-0.07630600035190582,0.0,0.0762920007109642
1753170994.4990306,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,0.0762920007109642,-0.07630600035190582,0.0,0.0762920007109642
1753170994.5066955,0.8212780006577044,-1.3473133023373167,1.9643891653554513,-0.07392708817367309,1.0215568359583966,0.8620483337857274,0.0762920007109642,0.0,0.0762920007109642,-0.07630600035190582,0.0,0.0762920007109642
