time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.0,2.0712311267852783,-1.470618800526001,1.499265495930807,-1.5748359165587367,-1.6294358412372034,-1.5106671492206019,0.5064376198171942,-0.5773481707713296,0.6546940902589596,0.8442235664426309,-0.5350477159985471,-0.02494715597297911,0.01970154502781154
0.1,2.0692109477097786,-1.4706074267368618,1.499412996961757,-1.576445094152555,-1.6316994112661045,-1.5131671492206018,0.5051237989992408,-0.578651912540854,0.6547881207252554,0.8443262861740644,-0.5348385810517058,-0.024907555379551263,0.02098638556599301
0.2,2.0631504104832796,-1.4705733053694445,1.4998555000546065,-1.5812726269340096,-1.6384901213528074,-1.5206671492206019,0.5011625207393386,-0.5825437199312612,0.6550752968919701,0.84461971065577,-0.5342135893077851,-0.024824421224007742,0.024842171433868902
0.30000000000000004,2.0530495151057817,-1.4705164364237489,1.5005930052093561,-1.5893185149031008,-1.6498079714973124,-1.5331671492206018,0.4944948247767952,-0.5889646513662004,0.6555708426858136,0.8450596600584515,-0.5331800833400976,-0.02480485721406916,0.03127121247938215
0.4,2.038908261577284,-1.470436819899775,1.5016255124260054,-1.6005827580598284,-1.6656529616996196,-1.550667149220602,0.48502410705208604,-0.597814196113966,0.6563000207361932,0.8455725899308394,-0.5317506432901772,-0.025027620500773465,0.040272406560876876
0.5,2.0220560516307873,-1.470341940448352,1.5028559569796782,-1.6140064188536207,-1.6845355240517732,-1.5715219958909756,0.47353439993614244,-0.608142431708683,0.6572226755395867,0.8460271368730183,-0.5300745240602253,-0.025674515020799368,0.05098923313029359
0.6000000000000001,2.005131838984053,-1.4702466556152773,1.504091658726956,-1.6274874335391158,-1.7034987639815902,-1.5924659469149076,0.46177792288075764,-0.6182702749129275,0.6582076479066673,0.8463124191817031,-0.528422112050673,-0.02674159725318073,0.06172720316900695
0.7000000000000001,1.988207626337318,-1.470151370782203,1.5053273604742337,-1.640968448224611,-1.7224620039114074,-1.6134098979388396,0.44980874723063785,-0.6281466937272372,0.6592506603209204,0.8464264996832433,-0.5268016128382346,-0.02822648269721068,0.07242587258398275
0.7999999990000001,1.9712834136905835,-1.4700560859491283,1.5065630622215114,-1.654449462910106,-1.7414252438412245,-1.6343538489627716,0.43763254654435624,-0.6377654313003428,0.6603511983547834,0.8463697927078926,-0.5252139945926475,-0.03012815670028089,0.08307062085645293
0.8999999980000001,1.9543592010438489,-1.4699608011160539,1.507798763968789,-1.6679304775956012,-1.7603884837710417,-1.6552977999867036,0.42525521255557336,-0.6471203745693613,0.6615086938954854,0.8461427563882087,-0.5236602134578399,-0.032445100291345466,0.09364684789216776
0.9999999980000001,1.9374349883971143,-1.4698655162829792,1.5090344657160668,-1.6814114922810963,-1.779351723700859,-1.6762417510106356,0.4126828513770258,-0.6562055632574574,0.6627225255180283,0.845745892488709,-0.5221412131523451,-0.035175290500494574,0.10413999137929736
1.099999999,1.9205107757503797,-1.4697702314499048,1.5102701674633445,-1.6948925069665914,-1.798314963630676,-1.6971857020345675,0.39992177930665535,-0.6650151987666827,0.6639920189097626,0.8451797462235648,-0.5206579245734543,-0.038316201276051516,0.1145355441428862
1.2,1.903586563103645,-1.4696749466168302,1.5115058692106222,-1.7083735216520868,-1.8172782035604933,-1.7181296530584995,0.3869785182387859,-0.673543652947685,0.6653164473461638,0.8444449060623926,-0.519211265405238,-0.04186480499916274,0.12481907147527699
1.3,1.8866623504569104,-1.4695796617837558,1.5127415709579,-1.721854536337582,-1.8362414434903105,-1.7390736040824315,0.37385979068410724,-0.6817854767280389,0.6666950322173825,0.8435420035242078,-0.5178021397305883,-0.04581757459513527,0.13497622842192913
1.4,1.8697381378101756,-1.4694843769506811,1.5139772727051777,-1.735335551023077,-1.8552046834201277,-1.7600175551063635,0.36057251440308946,-0.6897354085810811,0.6681269436050807,0.8424717129596012,-0.5164314376474143,-0.05017048624007121,0.14499277700208021
1.5,1.852813925163441,-1.4693890921176067,1.5152129744524554,-1.7488165657085721,-1.8741679233499449,-1.7809615061302955,0.3471237966582989,-0.6973883828172929,0.6696113009090233,0.8412347513212131,-0.5151000348891327,-0.05491902266063816,0.15485460334375353
1.6,1.8358897125167064,-1.469293807284532,1.5164486761997331,-1.7622975803940673,-1.893131163279762,-1.8019054571542275,0.3335209280919323,-0.7047395376804767,0.6711471735228415,0.8398318779225752,-0.5138087924495884,-0.06005817702411214,0.16454773471268738
